step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
52,'C166353588','2','F','28007','M1198415165','28007','es_wellnessandbeauty',16.16,0
52,'C1930072075','3','M','28007','M1198415165','28007','es_wellnessandbeauty',59.56,0
52,'C421432072','2','F','28007','M1198415165','28007','es_wellnessandbeauty',21.29,0
52,'C1312615175','4','F','28007','M1198415165','28007','es_wellnessandbeauty',56.09,0
52,'C350034124','1','F','28007','M1198415165','28007','es_wellnessandbeauty',24.4,0
53,'C422003518','5','F','28007','M1198415165','28007','es_wellnessandbeauty',6.62,0
53,'C875900250','4','M','28007','M1198415165','28007','es_wellnessandbeauty',19.94,0
53,'C1686035763','3','F','28007','M1198415165','28007','es_wellnessandbeauty',46.79,0
53,'C964866248','4','M','28007','M1198415165','28007','es_wellnessandbeauty',172.7,0
53,'C1965185304','5','F','28007','M1198415165','28007','es_wellnessandbeauty',18.79,0
53,'C813786166','4','F','28007','M1198415165','28007','es_wellnessandbeauty',24.56,0
53,'C923543549','4','F','28007','M1198415165','28007','es_wellnessandbeauty',21.46,0
53,'C1156808163','3','M','28007','M1198415165','28007','es_wellnessandbeauty',68.98,0
53,'C548185127','2','F','28007','M1198415165','28007','es_wellnessandbeauty',43.27,0
53,'C1237272991','2','F','28007','M1198415165','28007','es_wellnessandbeauty',38.78,0
53,'C2013867948','3','M','28007','M1198415165','28007','es_wellnessandbeauty',13.22,0
53,'C283266984','4','M','28007','M1198415165','28007','es_wellnessandbeauty',75.0,0
53,'C1892148523','2','F','28007','M1198415165','28007','es_wellnessandbeauty',68.29,0
54,'C412473162','1','M','28007','M1198415165','28007','es_wellnessandbeauty',16.36,0
54,'C188084843','2','M','28007','M1198415165','28007','es_wellnessandbeauty',105.13,0
54,'C1694039833','6','F','28007','M1198415165','28007','es_wellnessandbeauty',8.55,0
54,'C383709704','4','F','28007','M1198415165','28007','es_wellnessandbeauty',12.89,0
54,'C465897830','4','M','28007','M1198415165','28007','es_wellnessandbeauty',189.98,0
54,'C1881495517','1','M','28007','M1198415165','28007','es_wellnessandbeauty',70.83,0
54,'C1163804561','5','F','28007','M1198415165','28007','es_wellnessandbeauty',13.73,0
54,'C974315171','3','M','28007','M1198415165','28007','es_wellnessandbeauty',36.13,0
55,'C338456981','3','M','28007','M1198415165','28007','es_wellnessandbeauty',81.35,0
55,'C2054744914','4','F','28007','M1198415165','28007','es_wellnessandbeauty',40.96,0
55,'C1253245889','3','M','28007','M1198415165','28007','es_wellnessandbeauty',45.52,0
55,'C1082301057','3','F','28007','M1198415165','28007','es_wellnessandbeauty',2.28,0
55,'C371877246','4','F','28007','M1198415165','28007','es_wellnessandbeauty',25.91,0
56,'C404075543','4','M','28007','M1198415165','28007','es_wellnessandbeauty',103.99,0
56,'C383709704','4','F','28007','M1198415165','28007','es_wellnessandbeauty',17.69,0
56,'C1334045764','3','F','28007','M1198415165','28007','es_wellnessandbeauty',56.5,0
56,'C1333401746','3','F','28007','M1198415165','28007','es_wellnessandbeauty',72.07,0
56,'C1714895875','2','M','28007','M1198415165','28007','es_wellnessandbeauty',27.08,0
56,'C1194290880','2','M','28007','M1198415165','28007','es_wellnessandbeauty',80.54,0
56,'C2005070127','2','F','28007','M1198415165','28007','es_wellnessandbeauty',59.2,0
57,'C980181294','4','F','28007','M1198415165','28007','es_wellnessandbeauty',7.26,0
57,'C738091100','2','F','28007','M1198415165','28007','es_wellnessandbeauty',88.91,0
57,'C1122303126','4','F','28007','M1198415165','28007','es_wellnessandbeauty',92.96,0
58,'C1739468858','2','F','28007','M1198415165','28007','es_wellnessandbeauty',5.37,0
58,'C777438443','5','F','28007','M1198415165','28007','es_wellnessandbeauty',133.67,0
58,'C279936687','3','F','28007','M1198415165','28007','es_wellnessandbeauty',56.3,0
58,'C417225282','2','F','28007','M1198415165','28007','es_wellnessandbeauty',2.62,0
58,'C792765429','5','M','28007','M1198415165','28007','es_wellnessandbeauty',16.34,0
58,'C1045324088','2','F','28007','M1198415165','28007','es_wellnessandbeauty',34.08,0
58,'C1341662543','3','F','28007','M1198415165','28007','es_wellnessandbeauty',116.16,0
58,'C1289997724','4','F','28007','M1198415165','28007','es_wellnessandbeauty',31.2,0
58,'C1800696439','5','M','28007','M1198415165','28007','es_wellnessandbeauty',80.09,0
58,'C1881495517','1','M','28007','M1198415165','28007','es_wellnessandbeauty',21.02,0
58,'C1436756684','2','F','28007','M1198415165','28007','es_wellnessandbeauty',24.22,0
58,'C1966964007','3','F','28007','M1198415165','28007','es_wellnessandbeauty',49.79,0
59,'C912671040','1','M','28007','M1198415165','28007','es_wellnessandbeauty',186.28,0
59,'C495473039','4','F','28007','M1198415165','28007','es_wellnessandbeauty',96.39,0
59,'C1609197353','1','F','28007','M1198415165','28007','es_wellnessandbeauty',153.16,0
59,'C1192754222','3','F','28007','M1198415165','28007','es_wellnessandbeauty',86.22,0
59,'C1526367312','3','F','28007','M1198415165','28007','es_wellnessandbeauty',119.34,0
60,'C2055489140','5','M','28007','M1198415165','28007','es_wellnessandbeauty',59.34,0
60,'C2022102158','6','F','28007','M1198415165','28007','es_wellnessandbeauty',6.7,0
60,'C1892148523','2','F','28007','M1198415165','28007','es_wellnessandbeauty',108.52,0
60,'C537330939','3','M','28007','M1198415165','28007','es_wellnessandbeauty',17.26,0
60,'C1509106340','4','F','28007','M1198415165','28007','es_wellnessandbeauty',47.33,0
60,'C2007848056','1','M','28007','M1198415165','28007','es_wellnessandbeauty',65.62,0
60,'C115986226','2','F','28007','M1198415165','28007','es_wellnessandbeauty',41.17,0
60,'C297432139','2','F','28007','M1198415165','28007','es_wellnessandbeauty',54.62,0
61,'C767740583','2','F','28007','M1198415165','28007','es_wellnessandbeauty',15.12,0
61,'C661876608','1','F','28007','M1198415165','28007','es_wellnessandbeauty',77.0,0
61,'C656901929','4','M','28007','M1198415165','28007','es_wellnessandbeauty',47.17,0
62,'C773517519','5','M','28007','M1198415165','28007','es_wellnessandbeauty',9.54,0
62,'C1038277619','6','M','28007','M1198415165','28007','es_wellnessandbeauty',44.97,0
62,'C1626218926','4','F','28007','M1198415165','28007','es_wellnessandbeauty',51.41,0
62,'C546697817','5','F','28007','M1198415165','28007','es_wellnessandbeauty',53.96,0
62,'C290487175','5','M','28007','M1198415165','28007','es_wellnessandbeauty',83.55,0
62,'C937166633','3','F','28007','M1198415165','28007','es_wellnessandbeauty',37.26,0
62,'C1019678929','4','F','28007','M1198415165','28007','es_wellnessandbeauty',11.66,0
62,'C204205576','3','F','28007','M1198415165','28007','es_wellnessandbeauty',71.05,0
62,'C167378624','3','M','28007','M1198415165','28007','es_wellnessandbeauty',123.81,0
62,'C507185945','2','F','28007','M1198415165','28007','es_wellnessandbeauty',102.89,0
63,'C653084813','2','M','28007','M1198415165','28007','es_wellnessandbeauty',28.63,0
63,'C614111561','1','M','28007','M1198415165','28007','es_wellnessandbeauty',71.37,0
63,'C2073207955','3','M','28007','M1198415165','28007','es_wellnessandbeauty',68.61,0
63,'C823847346','1','F','28007','M1198415165','28007','es_wellnessandbeauty',4.58,0
63,'C1194290880','2','M','28007','M1198415165','28007','es_wellnessandbeauty',39.96,0
63,'C570277915','2','F','28007','M1198415165','28007','es_wellnessandbeauty',78.36,0
64,'C806399525','2','F','28007','M1198415165','28007','es_wellnessandbeauty',54.94,0
64,'C1372889664','5','F','28007','M1198415165','28007','es_wellnessandbeauty',33.17,0
64,'C1472480119','2','F','28007','M1198415165','28007','es_wellnessandbeauty',106.17,0
64,'C253956131','6','M','28007','M1198415165','28007','es_wellnessandbeauty',45.89,0
64,'C1095087737','3','F','28007','M1198415165','28007','es_wellnessandbeauty',49.48,0
64,'C364273844','3','F','28007','M1198415165','28007','es_wellnessandbeauty',30.54,0
64,'C692285338','4','F','28007','M1198415165','28007','es_wellnessandbeauty',108.87,0
64,'C749077907','4','M','28007','M1198415165','28007','es_wellnessandbeauty',120.73,0
64,'C1087227796','2','M','28007','M1198415165','28007','es_wellnessandbeauty',30.98,0
65,'C858160484','0','M','28007','M1198415165','28007','es_wellnessandbeauty',2.67,0
65,'C417650106','3','M','28007','M1198415165','28007','es_wellnessandbeauty',91.89,0
65,'C611520731','4','F','28007','M1198415165','28007','es_wellnessandbeauty',124.24,0
65,'C335592096','4','M','28007','M1198415165','28007','es_wellnessandbeauty',58.68,0
65,'C669906110','3','F','28007','M1198415165','28007','es_wellnessandbeauty',37.27,0
65,'C1642125108','3','M','28007','M1198415165','28007','es_wellnessandbeauty',33.18,0
65,'C484067548','5','M','28007','M1198415165','28007','es_wellnessandbeauty',75.56,0
65,'C1777502922','2','F','28007','M1198415165','28007','es_wellnessandbeauty',73.69,0
65,'C1143401925','1','F','28007','M1198415165','28007','es_wellnessandbeauty',83.32,0
65,'C358247377','4','M','28007','M1198415165','28007','es_wellnessandbeauty',29.24,0
65,'C661876608','1','F','28007','M1198415165','28007','es_wellnessandbeauty',26.08,0
65,'C100045114','4','M','28007','M1198415165','28007','es_wellnessandbeauty',187.85,0
65,'C189483600','2','M','28007','M1198415165','28007','es_wellnessandbeauty',39.18,0
65,'C461219673','2','F','28007','M1198415165','28007','es_wellnessandbeauty',70.19,0
66,'C614111561','1','M','28007','M1198415165','28007','es_wellnessandbeauty',67.4,0
66,'C1269217373','2','F','28007','M1198415165','28007','es_wellnessandbeauty',17.17,0
66,'C1816813783','5','F','28007','M1198415165','28007','es_wellnessandbeauty',21.53,0
66,'C1191069340','4','F','28007','M1198415165','28007','es_wellnessandbeauty',100.81,0
66,'C813786166','4','F','28007','M1198415165','28007','es_wellnessandbeauty',64.34,0
66,'C354729496','4','M','28007','M1198415165','28007','es_wellnessandbeauty',0.28,0
66,'C358247377','4','M','28007','M1198415165','28007','es_wellnessandbeauty',91.58,0
66,'C1629152705','6','M','28007','M1198415165','28007','es_wellnessandbeauty',58.38,0
67,'C375144053','6','F','28007','M1198415165','28007','es_wellnessandbeauty',68.85,0
67,'C1877622224','2','M','28007','M1198415165','28007','es_wellnessandbeauty',121.93,0
67,'C1461183743','2','F','28007','M1198415165','28007','es_wellnessandbeauty',16.75,0
67,'C1722275939','1','F','28007','M1198415165','28007','es_wellnessandbeauty',83.3,0
67,'C1269217373','2','F','28007','M1198415165','28007','es_wellnessandbeauty',51.56,0
67,'C624012210','3','F','28007','M1198415165','28007','es_wellnessandbeauty',30.62,0
67,'C591563666','4','M','28007','M1198415165','28007','es_wellnessandbeauty',70.46,0
67,'C825610448','3','F','28007','M1198415165','28007','es_wellnessandbeauty',118.64,0
67,'C1586463432','6','M','28007','M1198415165','28007','es_wellnessandbeauty',63.23,0
68,'C1101433185','2','F','28007','M1198415165','28007','es_wellnessandbeauty',44.19,0
68,'C512928735','2','F','28007','M1198415165','28007','es_wellnessandbeauty',134.18,0
68,'C1158029630','4','M','28007','M1198415165','28007','es_wellnessandbeauty',94.34,0
68,'C469822988','2','F','28007','M1198415165','28007','es_wellnessandbeauty',31.93,0
68,'C1020192133','3','M','28007','M1198415165','28007','es_wellnessandbeauty',64.84,0
68,'C788955662','6','F','28007','M1198415165','28007','es_wellnessandbeauty',156.76,0
68,'C399777042','2','M','28007','M1198415165','28007','es_wellnessandbeauty',19.53,0
68,'C1714385979','3','M','28007','M1198415165','28007','es_wellnessandbeauty',110.9,0
68,'C994449484','4','M','28007','M1198415165','28007','es_wellnessandbeauty',68.56,0
68,'C486662508','2','F','28007','M1198415165','28007','es_wellnessandbeauty',28.24,0
69,'C660232446','4','F','28007','M1198415165','28007','es_wellnessandbeauty',17.56,0
69,'C1149893807','1','F','28007','M1198415165','28007','es_wellnessandbeauty',18.54,0
69,'C1800696439','5','M','28007','M1198415165','28007','es_wellnessandbeauty',32.62,0
69,'C132520837','2','F','28007','M1198415165','28007','es_wellnessandbeauty',10.58,0
69,'C1130847219','4','M','28007','M1198415165','28007','es_wellnessandbeauty',67.67,0
69,'C445178285','3','M','28007','M1198415165','28007','es_wellnessandbeauty',34.12,0
69,'C1457092141','2','F','28007','M1198415165','28007','es_wellnessandbeauty',167.05,0
69,'C1134229140','3','M','28007','M1198415165','28007','es_wellnessandbeauty',82.8,0
70,'C1911908507','2','M','28007','M1198415165','28007','es_wellnessandbeauty',40.29,0
70,'C784046647','2','M','28007','M1198415165','28007','es_wellnessandbeauty',29.61,0
70,'C1415704373','3','F','28007','M1198415165','28007','es_wellnessandbeauty',8.01,0
70,'C417267123','2','F','28007','M1198415165','28007','es_wellnessandbeauty',27.54,0
70,'C1828909550','4','M','28007','M1198415165','28007','es_wellnessandbeauty',66.45,0
70,'C626305923','3','M','28007','M1198415165','28007','es_wellnessandbeauty',106.67,0
70,'C323852731','2','F','28007','M1198415165','28007','es_wellnessandbeauty',29.6,0
70,'C1710930627','2','F','28007','M1198415165','28007','es_wellnessandbeauty',42.6,0
70,'C371877246','4','F','28007','M1198415165','28007','es_wellnessandbeauty',118.76,0
70,'C809339851','3','F','28007','M1198415165','28007','es_wellnessandbeauty',54.55,0
70,'C1423519115','1','M','28007','M1198415165','28007','es_wellnessandbeauty',27.52,0
70,'C574852748','4','F','28007','M1198415165','28007','es_wellnessandbeauty',45.16,0
70,'C940412764','2','M','28007','M1198415165','28007','es_wellnessandbeauty',30.6,0
71,'C744066701','2','F','28007','M1198415165','28007','es_wellnessandbeauty',20.99,0
71,'C27106217','2','M','28007','M1198415165','28007','es_wellnessandbeauty',33.86,0
71,'C426715237','1','M','28007','M1198415165','28007','es_wellnessandbeauty',88.46,0
71,'C1886871597','4','F','28007','M1198415165','28007','es_wellnessandbeauty',36.8,0
71,'C286236136','3','M','28007','M1198415165','28007','es_wellnessandbeauty',131.43,0
71,'C2005070127','2','F','28007','M1198415165','28007','es_wellnessandbeauty',96.63,0
71,'C1298891864','2','F','28007','M1198415165','28007','es_wellnessandbeauty',18.66,0
71,'C1372889664','5','F','28007','M1198415165','28007','es_wellnessandbeauty',66.34,0
72,'C1153792315','1','F','28007','M1198415165','28007','es_wellnessandbeauty',25.24,0
72,'C1533664211','2','F','28007','M1198415165','28007','es_wellnessandbeauty',124.8,0
72,'C417267123','2','F','28007','M1198415165','28007','es_wellnessandbeauty',71.93,0
72,'C74966273','2','F','28007','M1198415165','28007','es_wellnessandbeauty',21.03,0
72,'C1392676510','2','M','28007','M1198415165','28007','es_wellnessandbeauty',43.2,0
72,'C1705927875','3','M','28007','M1198415165','28007','es_wellnessandbeauty',49.23,0
72,'C521213907','1','M','28007','M1198415165','28007','es_wellnessandbeauty',34.78,0
72,'C1708261114','4','F','28007','M1198415165','28007','es_wellnessandbeauty',62.41,0
72,'C95082443','2','M','28007','M1198415165','28007','es_wellnessandbeauty',35.07,0
73,'C1045324088','2','F','28007','M1198415165','28007','es_wellnessandbeauty',19.13,0
73,'C425397379','2','F','28007','M1198415165','28007','es_wellnessandbeauty',72.96,0
74,'C604378279','5','F','28007','M1198415165','28007','es_wellnessandbeauty',74.07,0
74,'C274387846','3','F','28007','M1198415165','28007','es_wellnessandbeauty',31.96,0
74,'C1293338653','4','F','28007','M1198415165','28007','es_wellnessandbeauty',28.39,0
74,'C1866572071','3','F','28007','M1198415165','28007','es_wellnessandbeauty',83.91,0
74,'C450845582','2','F','28007','M1198415165','28007','es_wellnessandbeauty',2.99,0
75,'C431496464','2','M','28007','M1198415165','28007','es_wellnessandbeauty',6.88,0
75,'C1249070059','2','M','28007','M1198415165','28007','es_wellnessandbeauty',88.98,0
75,'C283266984','4','M','28007','M1198415165','28007','es_wellnessandbeauty',100.44,0
75,'C1005806982','4','M','28007','M1198415165','28007','es_wellnessandbeauty',52.67,0
75,'C1142956269','4','M','28007','M1198415165','28007','es_wellnessandbeauty',159.51,0
75,'C1545573016','2','F','28007','M1198415165','28007','es_wellnessandbeauty',40.81,0
75,'C2130894809','2','F','28007','M1198415165','28007','es_wellnessandbeauty',67.76,0
75,'C1825783439','3','F','28007','M1198415165','28007','es_wellnessandbeauty',54.64,0
75,'C1297329735','2','F','28007','M1198415165','28007','es_wellnessandbeauty',38.82,0
75,'C335592096','4','M','28007','M1198415165','28007','es_wellnessandbeauty',67.53,0
76,'C382004679','3','M','28007','M1198415165','28007','es_wellnessandbeauty',32.16,0
76,'C2027325203','5','F','28007','M1198415165','28007','es_wellnessandbeauty',69.77,0
76,'C1889984788','4','F','28007','M1198415165','28007','es_wellnessandbeauty',11.06,0
76,'C892586401','4','M','28007','M1198415165','28007','es_wellnessandbeauty',41.73,0
76,'C48179336','1','F','28007','M1198415165','28007','es_wellnessandbeauty',14.35,0
76,'C929919235','1','M','28007','M1198415165','28007','es_wellnessandbeauty',6.17,0
76,'C790600178','6','M','28007','M1198415165','28007','es_wellnessandbeauty',88.51,0
76,'C2087229084','2','F','28007','M1198415165','28007','es_wellnessandbeauty',51.29,0
76,'C47462628','2','F','28007','M1198415165','28007','es_wellnessandbeauty',19.81,0
76,'C711451919','6','F','28007','M1198415165','28007','es_wellnessandbeauty',40.39,0
77,'C1284214182','1','F','28007','M1198415165','28007','es_wellnessandbeauty',211.42,0
77,'C201406562','3','M','28007','M1198415165','28007','es_wellnessandbeauty',106.12,0
78,'C827350474','4','F','28007','M1198415165','28007','es_wellnessandbeauty',82.26,0
78,'C831378949','2','M','28007','M1198415165','28007','es_wellnessandbeauty',80.88,0
78,'C422403315','0','F','28007','M1198415165','28007','es_wellnessandbeauty',24.29,0
78,'C576597517','3','F','28007','M1198415165','28007','es_wellnessandbeauty',38.16,0
78,'C522845009','5','F','28007','M1198415165','28007','es_wellnessandbeauty',7.32,0
78,'C1612832553','1','F','28007','M1198415165','28007','es_wellnessandbeauty',21.55,0
78,'C1165343027','4','M','28007','M1198415165','28007','es_wellnessandbeauty',34.8,0
78,'C680687990','4','F','28007','M1198415165','28007','es_wellnessandbeauty',30.71,0
78,'C496697462','4','M','28007','M1198415165','28007','es_wellnessandbeauty',25.74,0
78,'C1629621972','4','M','28007','M1198415165','28007','es_wellnessandbeauty',32.24,0
78,'C858160484','0','M','28007','M1198415165','28007','es_wellnessandbeauty',33.32,0
79,'C1117259261','3','F','28007','M1198415165','28007','es_wellnessandbeauty',17.94,0
79,'C1374783350','4','F','28007','M1198415165','28007','es_wellnessandbeauty',18.99,0
79,'C1213984358','2','F','28007','M1198415165','28007','es_wellnessandbeauty',37.98,0
79,'C341292164','3','F','28007','M1198415165','28007','es_wellnessandbeauty',123.36,0
79,'C650117238','3','M','28007','M1198415165','28007','es_wellnessandbeauty',39.62,0
79,'C1199767081','3','F','28007','M1198415165','28007','es_wellnessandbeauty',63.06,0
79,'C1249070059','2','M','28007','M1198415165','28007','es_wellnessandbeauty',44.21,0
80,'C521129957','5','M','28007','M1198415165','28007','es_wellnessandbeauty',78.74,0
80,'C445178285','3','M','28007','M1198415165','28007','es_wellnessandbeauty',33.33,0
80,'C1979396384','2','F','28007','M1198415165','28007','es_wellnessandbeauty',27.12,0
80,'C306641104','3','F','28007','M1198415165','28007','es_wellnessandbeauty',36.56,0
80,'C430016376','3','F','28007','M1198415165','28007','es_wellnessandbeauty',36.9,0
80,'C290487175','5','M','28007','M1198415165','28007','es_wellnessandbeauty',141.72,0
80,'C1973203074','4','F','28007','M1198415165','28007','es_wellnessandbeauty',40.44,0
80,'C892586401','4','M','28007','M1198415165','28007','es_wellnessandbeauty',41.34,0
81,'C2094120486','2','M','28007','M1198415165','28007','es_wellnessandbeauty',72.63,0
81,'C707769587','3','F','28007','M1198415165','28007','es_wellnessandbeauty',105.88,0
81,'C1233360048','2','M','28007','M1198415165','28007','es_wellnessandbeauty',75.34,0
81,'C193924578','4','F','28007','M1198415165','28007','es_wellnessandbeauty',16.74,0
81,'C1297329735','2','F','28007','M1198415165','28007','es_wellnessandbeauty',214.91,0
81,'C376073938','2','M','28007','M1198415165','28007','es_wellnessandbeauty',29.27,0
81,'C268823556','3','F','28007','M1198415165','28007','es_wellnessandbeauty',27.35,0
81,'C1207935724','4','M','28007','M1198415165','28007','es_wellnessandbeauty',13.01,0
81,'C937166633','3','F','28007','M1198415165','28007','es_wellnessandbeauty',23.73,0
81,'C1008918174','3','F','28007','M1198415165','28007','es_wellnessandbeauty',83.5,0
81,'C1065812935','6','F','28007','M1198415165','28007','es_wellnessandbeauty',45.7,0
82,'C1808415473','3','F','28007','M1198415165','28007','es_wellnessandbeauty',69.5,0
82,'C548427290','3','M','28007','M1198415165','28007','es_wellnessandbeauty',133.72,0
82,'C300052027','1','F','28007','M1198415165','28007','es_wellnessandbeauty',10.58,0
82,'C2130894809','2','F','28007','M1198415165','28007','es_wellnessandbeauty',42.8,0
82,'C707360147','4','F','28007','M1198415165','28007','es_wellnessandbeauty',44.5,0
82,'C422403315','0','F','28007','M1198415165','28007','es_wellnessandbeauty',25.02,0
83,'C1728122351','3','F','28007','M1198415165','28007','es_wellnessandbeauty',153.52,0
83,'C322786133','1','M','28007','M1198415165','28007','es_wellnessandbeauty',22.71,0
83,'C637279747','4','F','28007','M1198415165','28007','es_wellnessandbeauty',49.1,0
83,'C1207935724','4','M','28007','M1198415165','28007','es_wellnessandbeauty',148.28,0
83,'C626467543','4','F','28007','M1198415165','28007','es_wellnessandbeauty',1.74,0
83,'C208151769','1','M','28007','M1198415165','28007','es_wellnessandbeauty',6.88,0
83,'C954359387','4','M','28007','M1198415165','28007','es_wellnessandbeauty',156.97,0
83,'C1862240946','3','M','28007','M1198415165','28007','es_wellnessandbeauty',19.01,0
83,'C1148635270','3','F','28007','M1198415165','28007','es_wellnessandbeauty',24.87,0
84,'C1890779401','5','F','28007','M1198415165','28007','es_wellnessandbeauty',38.78,0
84,'C877773949','3','M','28007','M1198415165','28007','es_wellnessandbeauty',1.86,0
84,'C1624198560','3','F','28007','M1198415165','28007','es_wellnessandbeauty',94.98,0
84,'C696720817','5','F','28007','M1198415165','28007','es_wellnessandbeauty',32.84,0
84,'C602498884','2','F','28007','M1198415165','28007','es_wellnessandbeauty',20.13,0
85,'C1338572942','2','F','28007','M1198415165','28007','es_wellnessandbeauty',78.96,0
85,'C149511515','5','F','28007','M1198415165','28007','es_wellnessandbeauty',26.46,0
85,'C158319863','5','F','28007','M1198415165','28007','es_wellnessandbeauty',13.3,0
85,'C1629621972','4','M','28007','M1198415165','28007','es_wellnessandbeauty',57.93,0
85,'C793132240','4','F','28007','M1198415165','28007','es_wellnessandbeauty',56.84,0
85,'C1289834917','2','F','28007','M1198415165','28007','es_wellnessandbeauty',107.02,0
86,'C1173530601','2','M','28007','M1198415165','28007','es_wellnessandbeauty',121.43,0
86,'C1994736634','4','F','28007','M1198415165','28007','es_wellnessandbeauty',0.63,0
86,'C645539039','2','M','28007','M1198415165','28007','es_wellnessandbeauty',75.81,0
86,'C1775239769','4','M','28007','M1198415165','28007','es_wellnessandbeauty',5.42,0
86,'C2022102158','6','F','28007','M1198415165','28007','es_wellnessandbeauty',3.88,0
87,'C642324097','2','M','28007','M1198415165','28007','es_wellnessandbeauty',78.07,0
87,'C2033917877','3','M','28007','M1198415165','28007','es_wellnessandbeauty',7.52,0
87,'C279399121','3','F','28007','M1198415165','28007','es_wellnessandbeauty',31.99,0
87,'C844772824','4','F','28007','M1198415165','28007','es_wellnessandbeauty',17.77,0
88,'C399061526','2','F','28007','M1198415165','28007','es_wellnessandbeauty',7.08,0
88,'C559852072','5','M','28007','M1198415165','28007','es_wellnessandbeauty',32.23,0
88,'C2095815783','2','F','28007','M1198415165','28007','es_wellnessandbeauty',87.73,0
88,'C1999090638','2','F','28007','M1198415165','28007','es_wellnessandbeauty',35.43,0
88,'C1088853847','2','F','28007','M1198415165','28007','es_wellnessandbeauty',62.08,0
88,'C1080813886','4','M','28007','M1198415165','28007','es_wellnessandbeauty',13.89,0
88,'C846596637','2','M','28007','M1198415165','28007','es_wellnessandbeauty',59.04,0
88,'C868607067','1','F','28007','M1198415165','28007','es_wellnessandbeauty',6.16,0
89,'C1614239388','2','M','28007','M1198415165','28007','es_wellnessandbeauty',122.13,0
89,'C606518659','2','F','28007','M1198415165','28007','es_wellnessandbeauty',2.33,0
89,'C1751458006','3','F','28007','M1198415165','28007','es_wellnessandbeauty',30.71,0
89,'C1338572942','2','F','28007','M1198415165','28007','es_wellnessandbeauty',5.73,0
89,'C82010125','3','M','28007','M1198415165','28007','es_wellnessandbeauty',34.05,0
90,'C1035154937','6','M','28007','M1198415165','28007','es_wellnessandbeauty',17.63,0
90,'C2084566155','2','F','28007','M1198415165','28007','es_wellnessandbeauty',123.84,0
90,'C2004941826','2','F','28007','M1198415165','28007','es_wellnessandbeauty',14.04,0
90,'C2014915363','2','M','28007','M1198415165','28007','es_wellnessandbeauty',16.0,0
90,'C389212629','2','F','28007','M1198415165','28007','es_wellnessandbeauty',91.96,0
90,'C1237476993','1','M','28007','M1198415165','28007','es_wellnessandbeauty',97.53,0
91,'C2031701237','4','M','28007','M1198415165','28007','es_wellnessandbeauty',27.78,0
91,'C880450043','5','F','28007','M1198415165','28007','es_wellnessandbeauty',37.13,0
91,'C522845009','5','F','28007','M1198415165','28007','es_wellnessandbeauty',72.69,0
91,'C1046896257','4','M','28007','M1198415165','28007','es_wellnessandbeauty',132.17,0
91,'C1890779401','5','F','28007','M1198415165','28007','es_wellnessandbeauty',41.58,0
91,'C1001065306','1','M','28007','M1198415165','28007','es_wellnessandbeauty',83.5,0
92,'C597122637','4','M','28007','M1198415165','28007','es_wellnessandbeauty',56.05,0
92,'C1656381290','1','F','28007','M1198415165','28007','es_wellnessandbeauty',107.17,0
92,'C1497615115','2','M','28007','M1198415165','28007','es_wellnessandbeauty',73.22,0
92,'C1284327050','2','M','28007','M1198415165','28007','es_wellnessandbeauty',41.14,0
92,'C846596637','2','M','28007','M1198415165','28007','es_wellnessandbeauty',50.06,0
92,'C1622016247','4','F','28007','M1198415165','28007','es_wellnessandbeauty',1.62,0
92,'C439977323','1','M','28007','M1198415165','28007','es_wellnessandbeauty',74.95,0
92,'C2009344338','2','F','28007','M1198415165','28007','es_wellnessandbeauty',29.31,0
93,'C1981040988','4','M','28007','M1198415165','28007','es_wellnessandbeauty',59.63,0
93,'C103240070','2','F','28007','M1198415165','28007','es_wellnessandbeauty',53.21,0
93,'C1828909550','4','M','28007','M1198415165','28007','es_wellnessandbeauty',12.57,0
94,'C1580955370','2','M','28007','M1198415165','28007','es_wellnessandbeauty',40.47,0
94,'C2017390387','1','F','28007','M1198415165','28007','es_wellnessandbeauty',30.83,0
94,'C1407087523','4','F','28007','M1198415165','28007','es_wellnessandbeauty',28.27,0
94,'C1339724832','6','M','28007','M1198415165','28007','es_wellnessandbeauty',87.52,0
95,'C260840933','2','M','28007','M1198415165','28007','es_wellnessandbeauty',109.61,0
95,'C645539039','2','M','28007','M1198415165','28007','es_wellnessandbeauty',13.0,0
95,'C1163804561','5','F','28007','M1198415165','28007','es_wellnessandbeauty',28.42,0
95,'C575345520','2','F','28007','M1198415165','28007','es_wellnessandbeauty',109.33,0
95,'C71746980','1','M','28007','M1198415165','28007','es_wellnessandbeauty',64.76,0
95,'C469767739','2','M','28007','M1198415165','28007','es_wellnessandbeauty',69.13,0
95,'C1341583263','2','M','28007','M1198415165','28007','es_wellnessandbeauty',96.78,0
96,'C875900250','4','M','28007','M1198415165','28007','es_wellnessandbeauty',73.23,0
96,'C1190687128','5','M','28007','M1198415165','28007','es_wellnessandbeauty',8.59,0
96,'C1012876398','3','M','28007','M1198415165','28007','es_wellnessandbeauty',72.84,0
96,'C972314568','3','F','28007','M1198415165','28007','es_wellnessandbeauty',57.67,0
96,'C1993791093','5','M','28007','M1198415165','28007','es_wellnessandbeauty',123.22,0
96,'C1580753738','5','M','28007','M1198415165','28007','es_wellnessandbeauty',99.14,0
97,'C1897792872','3','F','28007','M1198415165','28007','es_wellnessandbeauty',92.18,0
